given_lat,given_lon,distance,formatted,lat,lon,name,housenumber,street,postcode,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
47.675,-122.394,0,"2823 Northwest 64th Street, Seattle, WA 98107, United States of America",47.67499305,-122.39402231962916,,2823,Northwest 64th Street,98107,Ballard,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3025,-122.37,13.776110793715159,"33400 28th Place Southwest, Federal Way, WA 98023, United States of America",47.30238345,-122.36978849535714,,33400,28th Place Southwest,98023,Twin Lakes,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4787,-122.158,0,"4519 Southeast 4th Place, Renton, WA 98059, United States of America",47.478754,-122.15795216101695,,4519,Southeast 4th Place,98059,Heather Downs,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5378,-122.219,9.161298521661415,"8871 SE 72nd Place, Mercer Island, WA 98040, United States of America",47.537785,-122.21888,,8871,SE 72nd Place,98040,,Mercer Island,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7073,-122.114,5.728596794648166,"16928 NE 120th Street, Redmond, WA 98052, United States of America",47.707268,-122.11394,,16928,NE 120th Street,98052,,Redmond,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5733,-122.381,0,"3816 Southwest Hinds Street, Seattle, WA 98126, United States of America",47.5733429,-122.381080025113,,3816,Southwest Hinds Street,98126,West Seattle,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4604,-122.339,0,"15836 4th Avenue Southwest, Burien, WA 98166, United States of America",47.46040835,-122.33898009515138,,15836,4th Avenue Southwest,98166,Five Corners,Burien,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7067,-122.343,3.778460741768034,"10556 Midvale Avenue North, Seattle, WA 98133, United States of America",47.7066045,-122.34304412861272,,10556,Midvale Avenue North,98133,Haller Lake,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.354,-122.047,10.806757579626405,"27611 221st Avenue Southeast, Maple Valley, WA 98038, United States of America",47.35400395,-122.04722555000001,,27611,221st Avenue Southeast,98038,Elk Run,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6647,-122.284,0,"4059 41st Avenue Northeast, Seattle, WA 98105, United States of America",47.664731,-122.28399010041073,,4059,41st Avenue Northeast,98105,Laurelhurst,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6143,-122.017,30.61515726354336,"24231 NE 5th Place, Sammamish, WA 98074, United States of America",47.614323,-122.017407,,24231,NE 5th Place,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3185,-122.275,0,"31705 47th Court South, Auburn, WA 98001, United States of America",47.318483799999996,-122.27493309968187,,31705,47th Court South,98001,West Hill,Auburn,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5458,-122.268,0,"5149 South Graham Street, Seattle, WA 98118, United States of America",47.54564625,-122.26839198334474,,5149,South Graham Street,98118,Rainier Valley,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4889,-122.299,4.29921402148362,"2616 South 128th Street, Burien, WA 98168, United States of America",47.48893395,-122.29884422565645,,2616,South 128th Street,98168,Boulevard Park,Burien,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5673,-122.21,0.8991624574025067,"4384 East Mercer Way, Mercer Island, WA 98040, United States of America",47.567307,-122.209994,,4384,East Mercer Way,98040,,Mercer Island,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5133,-122.379,9.37093363228028,"10010 37th Avenue Southwest, Seattle, WA 98146, United States of America",47.5133601,-122.3788125996796,,10010,37th Avenue Southwest,98146,Arroyo Heights,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5884,-122.291,0.0515426517031494,"1534 32nd Avenue South, Seattle, WA 98144, United States of America",47.5883573,-122.29091410342323,,1534,32nd Avenue South,98144,Mount Baker,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7145,-122.367,0.15610045209852924,"817 Northwest 118th Street, Seattle, WA 98177, United States of America",47.71456499999999,-122.36690307657814,,817,Northwest 118th Street,98177,Broadview,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5836,-122.026,13.083562937048699,"2856 234th Avenue SE, Sammamish, WA 98075, United States of America",47.583634,-122.026167,,2856,234th Avenue SE,98075,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.398,-122.299,0,"2640 South 227th Place, Des Moines, WA 98198, United States of America",47.3980253,-122.29899575880006,,2640,South 227th Place,98198,Pacific Ridge,Des Moines,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7663,-122.215,0,"9311 Northeast 191st Street, Bothell, WA 98011, United States of America",47.76628135,-122.21507455068712,,9311,Northeast 191st Street,98011,,Bothell,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3758,-122.217,3.752248754884152,"1322 East Chicago Street, Kent, WA 98030, United States of America",47.37572475,-122.2170430568301,,1322,East Chicago Street,98030,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3828,-122.023,0.7154708069200656,"23844 Southeast 245th Street, Maple Valley, WA 98038, United States of America",47.3828205,-122.02292964037815,,23844,Southeast 245th Street,98038,Belmont Woods,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5123,-122.373,4.557552757272968,"10111 32nd Place Southwest, Seattle, WA 98146, United States of America",47.51231145,-122.37314673720044,,10111,32nd Place Southwest,98146,Arroyo Heights,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7076,-122.013,4.960564198809147,"11956 Big Leaf Way NE, Union Hill-Novelty Hill, WA 98053, United States of America",47.70763657909036,-122.01296204997519,,11956,Big Leaf Way NE,98053,Trilogy,Union Hill-Novelty Hill,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.2922,-122.371,0,"34434 30th Avenue Southwest, Federal Way, WA 98023, United States of America",47.2921543,-122.37100287751875,,34434,30th Avenue Southwest,98023,,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4075,-122.214,23.678532616308104,"21648 94th Place South, Kent, WA 98031, United States of America",47.40730345,-122.21427826506849,,21648,94th Place South,98031,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6794,-122.034,16.090549356299658,"8632 229th Drive Northeast, Union Hill-Novelty Hill, WA 98053, United States of America",47.6792767,-122.03375279678248,,8632,229th Drive Northeast,98053,Redmond Ridge,Union Hill-Novelty Hill,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4497,-122.375,2.8753812637609397,"3316 Southwest 172nd Street, Burien, WA 98166, United States of America",47.449774649999995,-122.37494334360281,,3316,Southwest 172nd Street,98166,,Burien,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5218,-122.164,0,"9007 132nd Place Southeast, Newcastle, WA 98059, United States of America",47.52172295,-122.16410386021712,,9007,132nd Place Southeast,98059,Olympus,Newcastle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3103,-122.339,4.958192908804834,"229 Southwest 325th Place, Federal Way, WA 98023, United States of America",47.31034885,-122.33888539929563,,229,Southwest 325th Place,98023,Campus Landing Apartments,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5687,-121.899,7.0464677879425235,"33113 SE 42nd Street, Fall City, WA 98024, United States of America",47.568747,-121.898937,,33113,SE 42nd Street,98024,,Fall City,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5575,-122.303,11.338391895703829,"4921 24th Avenue South, Seattle, WA 98108, United States of America",47.55751855,-122.30272886574,,4921,24th Avenue South,98108,Rainier Vista,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6489,-122.183,7.790595119250015,"4143 118th Avenue Northeast, Kirkland, WA 98033, United States of America",47.6488842,-122.18277569065887,,4143,118th Avenue Northeast,98033,,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3459,-121.95,9.63544821859142,"28425 296th Avenue Southeast, Ravensdale, WA 98051, United States of America",47.34589525,-121.95024668645965,,28425,296th Avenue Southeast,98051,,Ravensdale,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6136,-122.303,0,"1419 23rd Avenue, Seattle, WA 98122, United States of America",47.6136013,-122.30297314913018,,1419,23rd Avenue,98122,Madison Valley,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7641,-122.023,20.94940502185999,"18810 236th Avenue NE, Woodinville, WA 98077, United States of America",47.764076,-122.023278,,18810,236th Avenue NE,98077,,Woodinville,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3376,-122.324,0.9774037119197644,"806 South 295th Place, Federal Way, WA 98003, United States of America",47.337616,-122.32413249744548,,806,South 295th Place,98003,Marine Hills,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3173,-122.319,0.6517206641216866,"1035 South 317th Street, Federal Way, WA 98003, United States of America",47.31726015,-122.31912038386194,,1035,South 317th Street,98003,,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5308,-122.376,15.376372943593088,"7936 35th Avenue Southwest, Seattle, WA 98126, United States of America",47.530783549999995,-122.37625969268889,,7936,35th Avenue Southwest,98126,High Point,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6727,-122.299,4.809107010613843,"6017 27th Avenue Northeast, Seattle, WA 98115, United States of America",47.6726996,-122.29885646093143,,6017,27th Avenue Northeast,98115,University District,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3221,-122.216,0,"1032 16th Street Northeast, Auburn, WA 98002, United States of America",47.3220749,-122.21595347681841,,1032,16th Street Northeast,98002,Rivers Bend,Auburn,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6779,-122.353,1.9056371225979953,"6701 Dayton Avenue North, Seattle, WA 98103, United States of America",47.6779548,-122.35296068330946,,6701,Dayton Avenue North,98103,Phinney Ridge,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3076,-122.395,8.901493373509355,"32830 49th Avenue Southwest, Federal Way, WA 98023, United States of America",47.307391100000004,-122.39484326326367,,32830,49th Avenue Southwest,98023,Twin Lakes,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6338,-122.072,15.077640657370683,"2635 E Lake Sammamish Parkway NE, Sammamish, WA 98074, United States of America",47.633836,-122.072194,,2635,E Lake Sammamish Parkway NE,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5218,-122.357,0,"9033 17th Avenue Southwest, Seattle, WA 98106, United States of America",47.5218344,-122.35687285,,9033,17th Avenue Southwest,98106,Highland Park,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.2785,-122.213,6.16887427429879,"3307 M Place SE, Auburn, WA 98002, United States of America",47.278525,-122.212927,,3307,M Place SE,98002,,Auburn,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6846,-122.345,1.7060063855521257,"949 North 77th Street, Seattle, WA 98103, United States of America",47.68460215,-122.3450743,,949,North 77th Street,98103,Greenwood,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3656,-122.278,0,"4424 South 263rd Street, Kent, WA 98032, United States of America",47.3656285,-122.27791939886777,,4424,South 263rd Street,98032,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4369,-122.111,0,"18416 172nd Court Southeast, Renton, WA 98058, United States of America",47.43689995,-122.11102485003246,,18416,172nd Court Southeast,98058,,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4616,-121.711,0.43328806440606016,"472nd Place Southeast, North Bend, WA 98045, United States of America",47.4617435,-121.7109903,472nd Place Southeast,,472nd Place Southeast,98045,,North Bend,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5405,-122.27,5.559211012727173,"6903 51st Avenue South, Seattle, WA 98118, United States of America",47.5405329,-122.2701544990203,,6903,51st Avenue South,98118,Brighton,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3507,-122.178,5.117960388962439,"28015 122nd Place Southeast, Kent, WA 98030, United States of America",47.350626399999996,-122.17812173685628,,28015,122nd Place Southeast,98030,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6979,-122.32,5.269539024947836,"800 Northeast 95th Street, Seattle, WA 98115, United States of America",47.697868299999996,-122.32013615786832,,800,Northeast 95th Street,98115,Maple Leaf,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5278,-122.345,13.360079767863288,"8414 8th Avenue Southwest, Seattle, WA 98106, United States of America",47.52780295,-122.34525637517564,,8414,8th Avenue Southwest,98106,Highland Park,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4756,-122.147,21.79286928517126,"14416 SE 142nd Place, Renton, WA 98059, United States of America",47.475409,-122.147065,,14416,SE 142nd Place,98059,,Renton,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4437,-121.772,7.973334116750573,"17394 426th Avenue Southeast, North Bend, WA 98045, United States of America",47.44376630408422,-121.77204037135824,,17394,426th Avenue Southeast,98045,Wilderness Rim,North Bend,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7048,-122.109,0,"17219 Northeast 117th Street, Redmond, WA 98052-2866, United States of America",47.70483335,-122.10904467067104,,17219,Northeast 117th Street,98052-2866,,Redmond,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6362,-122.302,7.501119862315273,"1822 23rd Avenue East, Seattle, WA 98112, United States of America",47.63629995,-122.30184736779661,,1822,23rd Avenue East,98112,Washington Park,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4207,-122.29,1.1134883851097734,"3410 South 203rd Street, SeaTac, WA 98198, United States of America",47.420686599999996,-122.28986015176471,,3410,South 203rd Street,98198,,SeaTac,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6154,-122.047,6.623969121949118,"626 219th Avenue NE, Sammamish, WA 98074, United States of America",47.615372,-122.046922,,626,219th Avenue NE,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5964,-122.299,0,"711 26th Avenue South, Seattle, WA 98144, United States of America",47.59639475,-122.29897266201226,,711,26th Avenue South,98144,Leschi,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4683,-122.438,4.0481280537926345,"8232 SW Hawthorne Lane, Vashon, WA 98070, United States of America",47.46832,-122.438045,,8232,SW Hawthorne Lane,98070,,Vashon,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4045,-122.171,0,"22020 127th Court Southeast, Kent, WA 98031, United States of America",47.4044715,-122.17093751598986,,22020,127th Court Southeast,98031,Hillshire Terrace,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5544,-122.358,0,"5248 19th Avenue Southwest, Seattle, WA 98106, United States of America",47.55440084999999,-122.35797319437953,,5248,19th Avenue Southwest,98106,Delridge,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6802,-122.29,5.226168771212745,"7024 35th Avenue NE, Seattle, WA 98115, United States of America",47.680153,-122.29,,7024,35th Avenue NE,98115,Bryant,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.2988,-122.371,0,"33745 27th Place Southwest, Federal Way, WA 98023, United States of America",47.2988217,-122.37093309691147,,33745,27th Place Southwest,98023,Twin Lakes,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6312,-122.223,18.547787672896114,"2320 88th Avenue NE, Bellevue, WA 98004, United States of America",47.631279,-122.223218,,2320,88th Avenue NE,98004,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7285,-122.042,5.1349760915803575,"14137 221st Avenue NE, Woodinville, WA 98077, United States of America",47.728464,-122.042043,,14137,221st Avenue NE,98077,,Woodinville,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.7107,-122.352,3.731423863996079,"11203 Evanston Avenue North, Seattle, WA 98133, United States of America",47.71068245,-122.35184659615308,,11203,Evanston Avenue North,98133,Broadview,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3271,-122.323,0,"30621 8th Place South, Federal Way, WA 98003, United States of America",47.32708165,-122.32295859853095,,30621,8th Place South,98003,Puget Sound Hills,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5053,-122.255,0,"10658 63rd Avenue South, Seattle, WA 98178, United States of America",47.50533505,-122.25500441488074,,10658,63rd Avenue South,98178,,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6601,-122.4,1.3406453190510998,"3306 West Government Way, Seattle, WA 98199, United States of America",47.66009,-122.40001,,3306,West Government Way,98199,Magnolia,Seattle,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4145,-122.166,10.418708260105749,"13021 Southeast 209th Court, Kent, WA 98031, United States of America",47.414497049999994,-122.16626250489338,,13021,Southeast 209th Court,98031,Shadow Run,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4672,-122.165,0,"13215 Southeast 151st Street, Renton, WA 98058, United States of America",47.4671945,-122.16508945645162,,13215,Southeast 151st Street,98058,Maplewood,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7618,-122.261,22.82107475621946,"18401 62nd Avenue NE, Kenmore, WA 98028, United States of America",47.761781,-122.260696,,18401,62nd Avenue NE,98028,,Kenmore,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3828,-122.071,34.93174205830151,"20236 Southeast 245th Street, Maple Valley, WA 98038, United States of America",47.38241745,-122.07081766295181,,20236,Southeast 245th Street,98038,,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5362,-122.268,16.208811472566076,"7323 Seward Park Avenue South, Seattle, WA 98118, United States of America",47.5362327,-122.26766845068579,,7323,Seward Park Avenue South,98118,Dunlap,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3954,-122.206,4.252548033018278,"23028 100th Avenue Southeast, Kent, WA 98031, United States of America",47.39535695,-122.20617899971072,,23028,100th Avenue Southeast,98031,East Hill,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5048,-122.272,0,"10908 49th Avenue South, Tukwila, WA 98178, United States of America",47.50482265,-122.27206100000001,,10908,49th Avenue South,98178,,Tukwila,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6166,-122.287,11.484233862906928,"1700 36th Avenue, Seattle, WA 98122, United States of America",47.6165588,-122.28669488708096,,1700,36th Avenue,98122,Madrona,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6811,-122.025,4.822261300695938,"8925 236th Avenue Northeast, Union Hill-Novelty Hill, WA 98053, United States of America",47.681117210524825,-122.02505912508587,,8925,236th Avenue Northeast,98053,Redmond Ridge,Union Hill-Novelty Hill,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7486,-122.23,0,"8227 Northeast 166th Street, Kenmore, WA 98028, United States of America",47.74853215,-122.23004095,,8227,Northeast 166th Street,98028,,Kenmore,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3846,-122.169,0,"24224 129th Avenue Southeast, Kent, WA 98030, United States of America",47.384609299999994,-122.16899941661933,,24224,129th Avenue Southeast,98030,Kensington Heights,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7564,-122.144,3.396810913411106,"147th Avenue Northeast, Woodinville, WA 98072, United States of America",47.7562871,-122.143944,147th Avenue Northeast,,147th Avenue Northeast,98072,,Woodinville,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7198,-122.193,0,"13240 111th Court Northeast, Kirkland, WA 98034, United States of America",47.719809749999996,-122.1930514371966,,13240,111th Court Northeast,98034,,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5461,-122.151,1.2556412972088893,"14217 Southeast 63rd Street, Bellevue, WA 98006, United States of America",47.546105,-122.150985,,14217,Southeast 63rd Street,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5712,-122.143,11.359458329739212,"14576 SE Newport Way, Bellevue, WA 98006, United States of America",47.571268,-122.143113,,14576,SE Newport Way,98006,,Bellevue,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.4281,-122.343,8.073199230328138,"19412 Normandy Park Drive Southwest, Normandy Park, WA 98166, United States of America",47.4282305,-122.34301520470093,,19412,Normandy Park Drive Southwest,98166,,Normandy Park,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.7128,-122.223,0,"12519 89th Court Northeast, Kirkland, WA 98034, United States of America",47.71280415,-122.22306333096887,,12519,89th Court Northeast,98034,Finn Hill,Kirkland,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3341,-122.255,22.491818220216718,"6401 South 299th Street, Auburn, WA 98001, United States of America",47.333931,-122.254836,,6401,South 299th Street,98001,,Auburn,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.5399,-122.181,9.03784986962723,"6933 119th Place Southeast, Newcastle, WA 98056, United States of America",47.5399586,-122.18121967891705,,6933,119th Place Southeast,98056,Newport Hills,Newcastle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5717,-122.375,0,"3608 33rd Avenue Southwest, Seattle, WA 98126, United States of America",47.57171475,-122.3748827979089,,3608,33rd Avenue Southwest,98126,West Seattle,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5951,-122.017,13.202758634431571,"24142 SE 16th Place, Sammamish, WA 98075, United States of America",47.595049,-122.016841,,24142,SE 16th Place,98075,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3536,-122.144,9.222914954428749,"14675 Southeast 276th Place, Kent, WA 98042, United States of America",47.3537764,-122.14399904051417,,14675,Southeast 276th Place,98042,,Kent,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5084,-122.154,4.806626333633077,"4809 Northeast 18th Street, Renton, WA 98059, United States of America",47.50844465,-122.15415145,,4809,Northeast 18th Street,98059,,Renton,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.5586,-122.311,3.809510246432159,"4915 17th Avenue South, Seattle, WA 98108, United States of America",47.558609000000004,-122.31085835161339,,4915,17th Avenue South,98108,South Seattle,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.4427,-122.274,21.07823872956206,"4820 South 179th Street, Seatac, WA 98188, United States of America",47.442667,-122.274276,,4820,South 179th Street,98188,Orillia,Seatac,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.6053,-122.077,6.829633664873068,"425 E Lake Sammamish Parkway SE, Sammamish, WA 98074, United States of America",47.605255,-122.076938,,425,E Lake Sammamish Parkway SE,98074,,Sammamish,King County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
47.3494,-122.301,20.816929174093495,"28089 26th Avenue South, Federal Way, WA 98003, United States of America",47.34961695,-122.30076383311815,,28089,26th Avenue South,98003,,Federal Way,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.6933,-122.393,17.902280342479308,"8811 28th Avenue Northwest, Seattle, WA 98117, United States of America",47.69314705,-122.39326799302683,,8811,28th Avenue Northwest,98117,North Beach,Seattle,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
47.3537,-122,6.907110250471603,"27669 256th Place Southeast, Maple Valley, WA 98038, United States of America",47.3536963,-122.00017679999999,,27669,256th Place Southeast,98038,,Maple Valley,King County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
